"id","projectName","startCommit","endCommit","transformType","transformTypeId","transformSum","RelatedMethodsNum"
"35","buffer","003d7fdcb2d363e6c21707a298e7c361b4151ee0","f4a7d77b067d0798d51ebb5240bf1083c7e4f5cb","INFIX_EXPRESSION_DIVIDING","8","1","1"
"40","buffer","f4a7d77b067d0798d51ebb5240bf1083c7e4f5cb","e1df8e2f27d792df5f4917a1708bccbbd24cb390","STATEMENTS_ORDER_REARRANGEMENT","10","1","1"
"44","buffer","e1df8e2f27d792df5f4917a1708bccbbd24cb390","7dd8bdb3b7eac097188a87c45ac80bb0203e406c","INFIX_EXPRESSION_DIVIDING","8","1","1"
"49","buffer","7dd8bdb3b7eac097188a87c45ac80bb0203e406c","a3c99275aab6b351246db6e1224f0fe2f6d66aef","REVERSE_IF_ELSE","3","1","1"
"0","codec-dns","a3c99275aab6b351246db6e1224f0fe2f6d66aef","4a47138d97876bcce782b48348fd9e39ea87e7ea","INFIX_EXPRESSION_DIVIDING","8","1","1"
"1","codec-dns","4a47138d97876bcce782b48348fd9e39ea87e7ea","6cb29126c3f1e38d9770d3c1a77fbc8545e0a500","LOCAL_VAR_RENAMING","0","1","1"
"11","codec-dns","6cb29126c3f1e38d9770d3c1a77fbc8545e0a500","ea45b540345dcbd5725a31a302429717663a8df2","LOCAL_VAR_RENAMING","0","1","1"
"47","codec-dns","ea45b540345dcbd5725a31a302429717663a8df2","837a88a14b66c434b375a3008f11ed3f530d2352","LOCAL_VAR_RENAMING","0","1","1"
"48","codec-dns","837a88a14b66c434b375a3008f11ed3f530d2352","25b11790724ca5055fa697b9ddd46e98455b6b56","LOCAL_VAR_RENAMING","0","1","1"
"0","codec-haproxy","25b11790724ca5055fa697b9ddd46e98455b6b56","5b6c372688b4adf6372c3879777650849b566ca3","REVERSE_IF_ELSE","3","1","1"
"1","codec-haproxy","5b6c372688b4adf6372c3879777650849b566ca3","1862c278ca74b8064e0639764a1966a523e25acc","STATEMENTS_ORDER_REARRANGEMENT","10","1","1"
"20","codec-haproxy","1862c278ca74b8064e0639764a1966a523e25acc","2ed250fa2941cc06d40b3b292339b9c4c97602d3","STATEMENTS_ORDER_REARRANGEMENT","10","1","1"
"26","codec-haproxy","2ed250fa2941cc06d40b3b292339b9c4c97602d3","b5731f4e541f5c56ec3571ec5efe81c31a228c1d","LOCAL_VAR_RENAMING","0","1","1"
"30","codec-haproxy","b5731f4e541f5c56ec3571ec5efe81c31a228c1d","89a22d717981eb119c564f4616547f3fff2d98c1","LOCAL_VAR_RENAMING","0","1","1"
"36","codec-haproxy","89a22d717981eb119c564f4616547f3fff2d98c1","547f3017b9d6e7fb1afe64a301ec8b607ab49515","LOCAL_VAR_RENAMING","0","1","1"
"43","codec-haproxy","547f3017b9d6e7fb1afe64a301ec8b607ab49515","d06c3653d88cc83fd1fa3b2fa04c09e71ba02a74","LOCAL_VAR_RENAMING","0","1","1"
"0","codec-http","d06c3653d88cc83fd1fa3b2fa04c09e71ba02a74","4366e819ac9d7b446c77cea2c7b98e2850564d29","WHILE_TO_FOR","2","1","1"
"1","codec-http","4366e819ac9d7b446c77cea2c7b98e2850564d29","0ccb140bbdedbe16be516b554fea8352bed14755","VAR_DECLARATION_MERGING","12","1","1"
"2","codec-http","0ccb140bbdedbe16be516b554fea8352bed14755","3e0eb97907ab906cfe145f88b3aa28b59185c70f","FOR_TO_WHILE","1","1","1"
