"url"
"https://github.com/apache/drill.git"
"https://github.com/QuantumBadger/RedReader.git"
"https://github.com/AntennaPod/AntennaPod.git"
"https://github.com/kuujo/copycat.git"
"https://github.com/SlimeKnights/TinkersConstruct.git"
"https://github.com/QuantumBadger/RedReader.git"
"https://github.com/AntennaPod/AntennaPod.git"
"https://github.com/kuujo/copycat.git"
"https://github.com/SlimeKnights/TinkersConstruct.git"
"https://github.com/QuantumBadger/RedReader.git"
"https://github.com/AntennaPod/AntennaPod.git"
"https://github.com/kuujo/copycat.git"
"https://github.com/SlimeKnights/TinkersConstruct.git"
"https://github.com/spring-projects/spring-hateoas.git"
"https://github.com/restlet/restlet-framework-java.git"
"https://github.com/netty/netty.git"
"https://github.com/spotify/helios.git"
"https://github.com/eclipse/jetty.project.git"
"https://github.com/apache/drill.git"
"https://github.com/spring-projects/spring-hateoas.git"
"https://github.com/restlet/restlet-framework-java.git"
"https://github.com/netty/netty.git"
"https://github.com/spotify/helios.git"
"https://github.com/eclipse/jetty.project.git"
"https://github.com/apache/drill.git"
"https://github.com/QuantumBadger/RedReader.git"
"https://github.com/AntennaPod/AntennaPod.git"
"https://github.com/kuujo/copycat.git"
"https://github.com/SlimeKnights/TinkersConstruct.git"
"https://github.com/spring-projects/spring-hateoas.git"
"https://github.com/restlet/restlet-framework-java.git"
"https://github.com/netty/netty.git"
"https://github.com/spotify/helios.git"
"https://github.com/eclipse/jetty.project.git"
"https://github.com/apache/drill.git"
"https://github.com/QuantumBadger/RedReader.git"
"https://github.com/AntennaPod/AntennaPod.git"
"https://github.com/kuujo/copycat.git"
"https://github.com/SlimeKnights/TinkersConstruct.git"
"https://github.com/spring-projects/spring-hateoas.git"
"https://github.com/restlet/restlet-framework-java.git"
"https://github.com/netty/netty.git"
"https://github.com/spotify/helios.git"
"https://github.com/eclipse/jetty.project.git"
"https://github.com/apache/drill.git"
"https://github.com/QuantumBadger/RedReader.git"
"https://github.com/AntennaPod/AntennaPod.git"
"https://github.com/spring-projects/spring-hateoas.git"
"https://github.com/restlet/restlet-framework-java.git"
"https://github.com/netty/netty.git"
"https://github.com/spotify/helios.git"
"https://github.com/eclipse/jetty.project.git"
"https://github.com/apache/drill.git"
"https://github.com/QuantumBadger/RedReader.git"
"https://github.com/AntennaPod/AntennaPod.git"
"https://github.com/kuujo/copycat.git"
"https://github.com/SlimeKnights/TinkersConstruct.git"
"https://github.com/kuujo/copycat.git"
"https://github.com/spring-projects/spring-hateoas.git"
"https://github.com/restlet/restlet-framework-java.git"
"https://github.com/netty/netty.git"
"https://github.com/spotify/helios.git"
"https://github.com/eclipse/jetty.project.git"
"https://github.com/apache/drill.git"
"https://github.com/QuantumBadger/RedReader.git"
"https://github.com/AntennaPod/AntennaPod.git"
"https://github.com/kuujo/copycat.git"
"https://github.com/SlimeKnights/TinkersConstruct.git"
"https://github.com/spring-projects/spring-hateoas.git"
"https://github.com/restlet/restlet-framework-java.git"
"https://github.com/netty/netty.git"
"https://github.com/spotify/helios.git"
"https://github.com/eclipse/jetty.project.git"
"https://github.com/apache/drill.git"
"https://github.com/QuantumBadger/RedReader.git"
"https://github.com/AntennaPod/AntennaPod.git"
"https://github.com/kuujo/copycat.git"
"https://github.com/SlimeKnights/TinkersConstruct.git"
"https://github.com/reactor/reactor.git"
