"id","projectName","startCommit","endCommit","transformType","transformTypeId","transformSum","RelatedMethodsNum"
"9","spring-data-neo4j/cineasts-rest","9786b8d7943e004aa971707131425acc05106c02","a9359e52299b7c679867563136deb1f74b643d8f","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","1","1"
"11","spring-data-neo4j/cineasts-rest","a9359e52299b7c679867563136deb1f74b643d8f","859403361cbb2f266534dc1727f20e7305cc3c31","LOCAL_VAR_RENAMING","0","1","1"
"13","spring-data-neo4j/cineasts-rest","859403361cbb2f266534dc1727f20e7305cc3c31","7c3916f54b6f47d0b894b12f57a9bac575a7008a","REVERSE_IF_ELSE","3","1","1"
"14","spring-data-neo4j/cineasts-rest","7c3916f54b6f47d0b894b12f57a9bac575a7008a","5b058b2315ec38162c44483e263d7ecd54fe6409","PP_TO_ADD_ASSIGNMENT","6","1","1"
"17","spring-data-neo4j/cineasts-rest","5b058b2315ec38162c44483e263d7ecd54fe6409","7ec1480fe82df3746934e27d32ccd66eb89e1309","SWITCH_EQUAL_SIDES","14","1","1"
"19","spring-data-neo4j/cineasts-rest","7ec1480fe82df3746934e27d32ccd66eb89e1309","8d9dce7c54fe0340c2f54ae815dbf07a48ad253b","REVERSE_IF_ELSE","3","1","1"
"20","spring-data-neo4j/cineasts-rest","8d9dce7c54fe0340c2f54ae815dbf07a48ad253b","216d3f53318b1ab1f003cbdc176b5b7c50b8ecda","LOCAL_VAR_RENAMING","0","1","1"
"24","spring-data-neo4j/cineasts-rest","216d3f53318b1ab1f003cbdc176b5b7c50b8ecda","c44672a7050e31764c025e54004b92597ddf0687","REVERSE_IF_ELSE","3","1","1"
"25","spring-data-neo4j/cineasts-rest","c44672a7050e31764c025e54004b92597ddf0687","52615b994ae47982f7a977e300cd8820e8108124","VAR_DECLARATION_DIVIDING","13","1","1"
"28","spring-data-neo4j/cineasts-rest","52615b994ae47982f7a977e300cd8820e8108124","dd93e1a22699f4bd86c5bd47177b2143f231d7a3","LOCAL_VAR_RENAMING","0","1","1"
"0","spring-data-neo4j/cineasts","dd93e1a22699f4bd86c5bd47177b2143f231d7a3","27c27ec782c54428933020b33b43bb4128c73473","PP_TO_ADD_ASSIGNMENT","6","1","1"
"1","spring-data-neo4j/cineasts","27c27ec782c54428933020b33b43bb4128c73473","bec420b4e093f4f5c5b6f77fa84095b4261371a4","SWITCH_STRING_EQUAL","15","1","1"
"4","spring-data-neo4j/cineasts","bec420b4e093f4f5c5b6f77fa84095b4261371a4","82532c936bcd3bebf748b0bdb0a88fa7fdac8eae","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","1"
"10","spring-data-neo4j/cineasts","82532c936bcd3bebf748b0bdb0a88fa7fdac8eae","22e44950ec89f3b26096848e3ee7a9ae4a91cbb3","SINGLE_IF_TO_CONDITIONAL_EXP","4","1","1"
"16","spring-data-neo4j/cineasts","22e44950ec89f3b26096848e3ee7a9ae4a91cbb3","9d5c1fb227856bcc4e0967eb70139c5bb6110556","STATEMENTS_ORDER_REARRANGEMENT","10","1","1"
"18","spring-data-neo4j/cineasts","9d5c1fb227856bcc4e0967eb70139c5bb6110556","ab6ed8b7c053eb5eabda7be39b7d5fbcda40e491","REVERSE_IF_ELSE","3","1","1"
"20","spring-data-neo4j/cineasts","ab6ed8b7c053eb5eabda7be39b7d5fbcda40e491","83321f64fd6d210c9fa54bd9c976f18f46ccc99e","INFIX_EXPRESSION_DIVIDING","8","1","1"
"22","spring-data-neo4j/cineasts","83321f64fd6d210c9fa54bd9c976f18f46ccc99e","5a3b76694dd636685c5cb8317476d103e2ce52d1","STATEMENTS_ORDER_REARRANGEMENT","10","1","1"
"23","spring-data-neo4j/cineasts","5a3b76694dd636685c5cb8317476d103e2ce52d1","457398eb625f787efbbdeaeb8362875c92be350b","STATEMENTS_ORDER_REARRANGEMENT","10","1","1"
"0","spring-data-neo4j/hello-worlds","457398eb625f787efbbdeaeb8362875c92be350b","2f76de66cc9faa11bbfdfc64d9d072d3d928de80","SWITCH_EQUAL_SIDES","14","1","1"
"3","spring-data-neo4j/hello-worlds","2f76de66cc9faa11bbfdfc64d9d072d3d928de80","d7bacef121cf515130b7e26996cb163978da6322","LOCAL_VAR_RENAMING","0","1","1"
"18","spring-data-neo4j/hello-worlds","d7bacef121cf515130b7e26996cb163978da6322","5dfaee74ca20af39bc93ddfc17c3c6026269a1b6","LOCAL_VAR_RENAMING","0","1","1"
